"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10238","Login with invalid credentials test","tests","Sun Apr 06 01:39:35 GMT 2025","broken","Sun Apr 06 01:39:45 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Apr 06 01:40:32 GMT 2025","broken","Sun Apr 06 01:40:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Apr 06 01:39:01 GMT 2025","broken","Sun Apr 06 01:39:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sun Apr 06 01:42:17 GMT 2025","skipped","Sun Apr 06 01:42:17 GMT 2025","TestLogin","test_login","",""
"Exception catching","10276","Exception test","Custom parent suite","Sun Apr 06 01:42:06 GMT 2025","broken","Sun Apr 06 01:42:16 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10251","Forgot Password with valid email test","Custom parent suite","Sun Apr 06 01:41:36 GMT 2025","broken","Sun Apr 06 01:41:47 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10256","Login with invalid credentials test","tests","Sun Apr 06 01:39:20 GMT 2025","broken","Sun Apr 06 01:39:30 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Apr 06 01:40:17 GMT 2025","broken","Sun Apr 06 01:40:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Apr 06 01:41:01 GMT 2025","broken","Sun Apr 06 01:41:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10254","Logout of system test","tests","Sun Apr 06 01:38:50 GMT 2025","broken","Sun Apr 06 01:39:00 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10256","Forgot Password with invalid email test","Custom parent suite","Sun Apr 06 01:41:51 GMT 2025","broken","Sun Apr 06 01:42:02 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Apr 06 01:40:46 GMT 2025","broken","Sun Apr 06 01:40:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Apr 06 01:41:17 GMT 2025","broken","Sun Apr 06 01:41:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Apr 06 01:39:46 GMT 2025","broken","Sun Apr 06 01:39:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Apr 06 01:38:30 GMT 2025","broken","Sun Apr 06 01:38:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10304","Login with valid credentials test","tests","Sun Apr 06 01:38:18 GMT 2025","broken","Sun Apr 06 01:38:29 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Apr 06 01:40:01 GMT 2025","broken","Sun Apr 06 01:40:01 GMT 2025","TestWorkspaces","test_workspaces","",""
