"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 17 01:24:17 GMT 2024","Thu Oct 17 01:24:28 GMT 2024","10255","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Thu Oct 17 01:24:29 GMT 2024","Thu Oct 17 01:24:29 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Oct 17 01:23:20 GMT 2024","Thu Oct 17 01:23:20 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Oct 17 01:22:33 GMT 2024","Thu Oct 17 01:22:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Oct 17 01:22:17 GMT 2024","Thu Oct 17 01:22:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Oct 17 01:20:17 GMT 2024","Thu Oct 17 01:20:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Oct 17 01:23:04 GMT 2024","Thu Oct 17 01:23:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Oct 17 01:22:02 GMT 2024","Thu Oct 17 01:22:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Oct 17 01:22:49 GMT 2024","Thu Oct 17 01:22:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Oct 17 01:24:01 GMT 2024","Thu Oct 17 01:24:12 GMT 2024","10291","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Oct 17 01:23:44 GMT 2024","Thu Oct 17 01:23:54 GMT 2024","10283","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Oct 17 01:20:51 GMT 2024","Thu Oct 17 01:20:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Oct 17 01:21:44 GMT 2024","Thu Oct 17 01:21:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Oct 17 01:21:14 GMT 2024","Thu Oct 17 01:21:24 GMT 2024","10267","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Oct 17 01:21:32 GMT 2024","Thu Oct 17 01:21:43 GMT 2024","10263","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Oct 17 01:20:39 GMT 2024","Thu Oct 17 01:20:50 GMT 2024","10263","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Oct 17 01:20:06 GMT 2024","Thu Oct 17 01:20:16 GMT 2024","10467","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
