"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jan 09 01:21:44 GMT 2025","broken","Thu Jan 09 01:21:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10286","Login with valid credentials test","tests","Thu Jan 09 01:19:52 GMT 2025","broken","Thu Jan 09 01:20:03 GMT 2025","TestLogin","test_login","",""
"invalid login","10295","Login with invalid credentials test","tests","Thu Jan 09 01:21:00 GMT 2025","broken","Thu Jan 09 01:21:10 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jan 09 01:22:01 GMT 2025","broken","Thu Jan 09 01:22:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10304","Exception test","Custom parent suite","Thu Jan 09 01:24:04 GMT 2025","broken","Thu Jan 09 01:24:14 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10330","Forgot Password with invalid email test","Custom parent suite","Thu Jan 09 01:23:46 GMT 2025","broken","Thu Jan 09 01:23:57 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jan 09 01:21:29 GMT 2025","broken","Thu Jan 09 01:21:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jan 09 01:20:04 GMT 2025","broken","Thu Jan 09 01:20:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jan 09 01:22:55 GMT 2025","broken","Thu Jan 09 01:22:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jan 09 01:22:19 GMT 2025","broken","Thu Jan 09 01:22:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jan 09 01:20:39 GMT 2025","broken","Thu Jan 09 01:20:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Jan 09 01:24:15 GMT 2025","skipped","Thu Jan 09 01:24:15 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10292","Forgot Password with valid email test","Custom parent suite","Thu Jan 09 01:23:29 GMT 2025","broken","Thu Jan 09 01:23:39 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jan 09 01:23:10 GMT 2025","broken","Thu Jan 09 01:23:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10300","Login with invalid credentials test","tests","Thu Jan 09 01:21:18 GMT 2025","broken","Thu Jan 09 01:21:28 GMT 2025","TestLogin","test_login","",""
"Log out from app","10282","Logout of system test","tests","Thu Jan 09 01:20:28 GMT 2025","broken","Thu Jan 09 01:20:38 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jan 09 01:22:38 GMT 2025","broken","Thu Jan 09 01:22:38 GMT 2025","TestWorkspaces","test_workspaces","",""
