"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 09 01:03:13 GMT 2023","Mon Oct 09 01:03:13 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Oct 09 01:02:34 GMT 2023","Mon Oct 09 01:02:34 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Oct 09 01:01:01 GMT 2023","Mon Oct 09 01:01:01 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Oct 09 01:02:21 GMT 2023","Mon Oct 09 01:02:21 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Oct 09 01:01:42 GMT 2023","Mon Oct 09 01:01:52 GMT 2023","10292","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Oct 09 01:02:46 GMT 2023","Mon Oct 09 01:02:46 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"skipped","Mon Oct 09 01:04:19 GMT 2023","Mon Oct 09 01:04:19 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Oct 09 01:03:40 GMT 2023","Mon Oct 09 01:03:50 GMT 2023","10271","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Oct 09 01:00:50 GMT 2023","Mon Oct 09 01:01:00 GMT 2023","10026","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Oct 09 01:01:16 GMT 2023","Mon Oct 09 01:01:26 GMT 2023","10294","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Oct 09 01:04:06 GMT 2023","Mon Oct 09 01:04:17 GMT 2023","10291","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Oct 09 01:01:28 GMT 2023","Mon Oct 09 01:01:28 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Oct 09 01:03:25 GMT 2023","Mon Oct 09 01:03:25 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Oct 09 01:03:53 GMT 2023","Mon Oct 09 01:04:03 GMT 2023","10519","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Oct 09 01:01:56 GMT 2023","Mon Oct 09 01:02:06 GMT 2023","10345","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Oct 09 01:02:08 GMT 2023","Mon Oct 09 01:02:08 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Oct 09 01:03:00 GMT 2023","Mon Oct 09 01:03:00 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
