"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 06 01:27:16 GMT 2024","Sun Oct 06 01:27:16 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Oct 06 01:25:35 GMT 2024","Sun Oct 06 01:25:46 GMT 2024","10267","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"skipped","Sun Oct 06 01:29:32 GMT 2024","Sun Oct 06 01:29:32 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Oct 06 01:28:45 GMT 2024","Sun Oct 06 01:28:55 GMT 2024","10284","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Oct 06 01:25:02 GMT 2024","Sun Oct 06 01:25:12 GMT 2024","10298","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Oct 06 01:25:13 GMT 2024","Sun Oct 06 01:25:13 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Oct 06 01:29:03 GMT 2024","Sun Oct 06 01:29:13 GMT 2024","10268","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Oct 06 01:26:58 GMT 2024","Sun Oct 06 01:26:58 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Oct 06 01:26:27 GMT 2024","Sun Oct 06 01:26:37 GMT 2024","10273","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 06 01:28:22 GMT 2024","Sun Oct 06 01:28:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Oct 06 01:28:05 GMT 2024","Sun Oct 06 01:28:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Oct 06 01:27:32 GMT 2024","Sun Oct 06 01:27:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Oct 06 01:25:47 GMT 2024","Sun Oct 06 01:25:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Oct 06 01:26:39 GMT 2024","Sun Oct 06 01:26:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Oct 06 01:27:50 GMT 2024","Sun Oct 06 01:27:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Oct 06 01:26:09 GMT 2024","Sun Oct 06 01:26:19 GMT 2024","10274","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Oct 06 01:29:20 GMT 2024","Sun Oct 06 01:29:31 GMT 2024","10280","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
