"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for an existing project","0","Search for existing project test","tests","Tue Apr 08 01:28:56 GMT 2025","broken","Tue Apr 08 01:28:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Apr 08 01:27:18 GMT 2025","broken","Tue Apr 08 01:27:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10253","Login with invalid credentials test","tests","Tue Apr 08 01:27:37 GMT 2025","broken","Tue Apr 08 01:27:47 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Apr 08 01:29:14 GMT 2025","broken","Tue Apr 08 01:29:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10271","Login with valid credentials test","tests","Tue Apr 08 01:26:29 GMT 2025","broken","Tue Apr 08 01:26:39 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Tue Apr 08 01:30:55 GMT 2025","skipped","Tue Apr 08 01:30:55 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10296","Forgot Password with invalid email test","Custom parent suite","Tue Apr 08 01:30:26 GMT 2025","broken","Tue Apr 08 01:30:36 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Apr 08 01:28:03 GMT 2025","broken","Tue Apr 08 01:28:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Apr 08 01:28:19 GMT 2025","broken","Tue Apr 08 01:28:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Apr 08 01:26:41 GMT 2025","broken","Tue Apr 08 01:26:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Apr 08 01:29:46 GMT 2025","broken","Tue Apr 08 01:29:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10239","Forgot Password with valid email test","Custom parent suite","Tue Apr 08 01:30:10 GMT 2025","broken","Tue Apr 08 01:30:20 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Apr 08 01:29:29 GMT 2025","broken","Tue Apr 08 01:29:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10246","Login with invalid credentials test","tests","Tue Apr 08 01:27:52 GMT 2025","broken","Tue Apr 08 01:28:02 GMT 2025","TestLogin","test_login","",""
"Log out from app","10249","Logout of system test","tests","Tue Apr 08 01:27:06 GMT 2025","broken","Tue Apr 08 01:27:16 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Apr 08 01:28:38 GMT 2025","broken","Tue Apr 08 01:28:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10249","Exception test","Custom parent suite","Tue Apr 08 01:30:44 GMT 2025","broken","Tue Apr 08 01:30:54 GMT 2025","Custom sub suite","Custom suite","",""
