"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jun 20 01:43:36 GMT 2025","broken","Fri Jun 20 01:43:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Jun 20 01:47:00 GMT 2025","skipped","Fri Jun 20 01:47:00 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jun 20 01:45:56 GMT 2025","broken","Fri Jun 20 01:45:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jun 20 01:44:41 GMT 2025","broken","Fri Jun 20 01:44:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jun 20 01:45:08 GMT 2025","broken","Fri Jun 20 01:45:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jun 20 01:44:55 GMT 2025","broken","Fri Jun 20 01:44:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10241","Exception test","Custom parent suite","Fri Jun 20 01:46:49 GMT 2025","broken","Fri Jun 20 01:46:59 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10260","Login with invalid credentials test","tests","Fri Jun 20 01:43:59 GMT 2025","broken","Fri Jun 20 01:44:10 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jun 20 01:44:27 GMT 2025","broken","Fri Jun 20 01:44:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10278","Forgot Password with invalid email test","Custom parent suite","Fri Jun 20 01:46:35 GMT 2025","broken","Fri Jun 20 01:46:46 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jun 20 01:45:39 GMT 2025","broken","Fri Jun 20 01:45:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jun 20 01:45:25 GMT 2025","broken","Fri Jun 20 01:45:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10250","Login with valid credentials test","tests","Fri Jun 20 01:42:54 GMT 2025","broken","Fri Jun 20 01:43:04 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jun 20 01:43:04 GMT 2025","broken","Fri Jun 20 01:43:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10258","Logout of system test","tests","Fri Jun 20 01:43:26 GMT 2025","broken","Fri Jun 20 01:43:36 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10254","Forgot Password with valid email test","Custom parent suite","Fri Jun 20 01:46:19 GMT 2025","broken","Fri Jun 20 01:46:29 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10257","Login with invalid credentials test","tests","Fri Jun 20 01:44:16 GMT 2025","broken","Fri Jun 20 01:44:26 GMT 2025","TestLogin","test_login","",""
