"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10307","Logout of system test","tests","Sat Jan 04 01:19:11 GMT 2025","broken","Sat Jan 04 01:19:21 GMT 2025","TestLogin","test_login","",""
"invalid login","10293","Login with invalid credentials test","tests","Sat Jan 04 01:20:01 GMT 2025","broken","Sat Jan 04 01:20:12 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10310","Forgot Password with invalid email test","Custom parent suite","Sat Jan 04 01:22:35 GMT 2025","broken","Sat Jan 04 01:22:46 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jan 04 01:20:47 GMT 2025","broken","Sat Jan 04 01:20:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jan 04 01:21:57 GMT 2025","broken","Sat Jan 04 01:21:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Jan 04 01:23:04 GMT 2025","skipped","Sat Jan 04 01:23:04 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jan 04 01:20:32 GMT 2025","broken","Sat Jan 04 01:20:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10317","Login with valid credentials test","tests","Sat Jan 04 01:18:35 GMT 2025","broken","Sat Jan 04 01:18:46 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jan 04 01:21:22 GMT 2025","broken","Sat Jan 04 01:21:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jan 04 01:21:40 GMT 2025","broken","Sat Jan 04 01:21:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jan 04 01:19:22 GMT 2025","broken","Sat Jan 04 01:19:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jan 04 01:21:05 GMT 2025","broken","Sat Jan 04 01:21:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10293","Forgot Password with valid email test","Custom parent suite","Sat Jan 04 01:22:20 GMT 2025","broken","Sat Jan 04 01:22:31 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10294","Exception test","Custom parent suite","Sat Jan 04 01:22:53 GMT 2025","broken","Sat Jan 04 01:23:03 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jan 04 01:18:47 GMT 2025","broken","Sat Jan 04 01:18:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jan 04 01:20:13 GMT 2025","broken","Sat Jan 04 01:20:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10302","Login with invalid credentials test","tests","Sat Jan 04 01:19:43 GMT 2025","broken","Sat Jan 04 01:19:53 GMT 2025","TestLogin","test_login","",""
