"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 09 01:05:35 GMT 2024","Tue Jan 09 01:05:35 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Jan 09 01:05:48 GMT 2024","Tue Jan 09 01:05:59 GMT 2024","10196","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Jan 09 01:06:38 GMT 2024","Tue Jan 09 01:06:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Jan 09 01:07:40 GMT 2024","Tue Jan 09 01:07:40 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Jan 09 01:06:13 GMT 2024","Tue Jan 09 01:06:23 GMT 2024","10191","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jan 09 01:06:00 GMT 2024","Tue Jan 09 01:06:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Jan 09 01:08:06 GMT 2024","Tue Jan 09 01:08:16 GMT 2024","10199","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Jan 09 01:05:23 GMT 2024","Tue Jan 09 01:05:34 GMT 2024","10195","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Jan 09 01:07:03 GMT 2024","Tue Jan 09 01:07:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Jan 09 01:08:31 GMT 2024","Tue Jan 09 01:08:41 GMT 2024","10182","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue Jan 09 01:07:15 GMT 2024","Tue Jan 09 01:07:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Jan 09 01:07:52 GMT 2024","Tue Jan 09 01:07:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Jan 09 01:06:27 GMT 2024","Tue Jan 09 01:06:37 GMT 2024","10192","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jan 09 01:06:50 GMT 2024","Tue Jan 09 01:06:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Tue Jan 09 01:08:42 GMT 2024","Tue Jan 09 01:08:42 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue Jan 09 01:08:18 GMT 2024","Tue Jan 09 01:08:28 GMT 2024","10203","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Jan 09 01:07:27 GMT 2024","Tue Jan 09 01:07:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
