"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Sun Mar 23 01:39:50 GMT 2025","broken","Sun Mar 23 01:39:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10255","Logout of system test","tests","Sun Mar 23 01:37:54 GMT 2025","broken","Sun Mar 23 01:38:04 GMT 2025","TestLogin","test_login","",""
"valid login","10363","Login with valid credentials test","tests","Sun Mar 23 01:37:24 GMT 2025","broken","Sun Mar 23 01:37:34 GMT 2025","TestLogin","test_login","",""
"invalid login","10259","Login with invalid credentials test","tests","Sun Mar 23 01:38:39 GMT 2025","broken","Sun Mar 23 01:38:49 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sun Mar 23 01:41:20 GMT 2025","skipped","Sun Mar 23 01:41:20 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Mar 23 01:39:05 GMT 2025","broken","Sun Mar 23 01:39:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Mar 23 01:38:05 GMT 2025","broken","Sun Mar 23 01:38:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Mar 23 01:37:35 GMT 2025","broken","Sun Mar 23 01:37:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Mar 23 01:39:21 GMT 2025","broken","Sun Mar 23 01:39:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10254","Login with invalid credentials test","tests","Sun Mar 23 01:38:24 GMT 2025","broken","Sun Mar 23 01:38:34 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Mar 23 01:39:35 GMT 2025","broken","Sun Mar 23 01:39:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10267","Exception test","Custom parent suite","Sun Mar 23 01:41:08 GMT 2025","broken","Sun Mar 23 01:41:19 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10287","Forgot Password with invalid email test","Custom parent suite","Sun Mar 23 01:40:53 GMT 2025","broken","Sun Mar 23 01:41:04 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Mar 23 01:38:50 GMT 2025","broken","Sun Mar 23 01:38:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Mar 23 01:40:05 GMT 2025","broken","Sun Mar 23 01:40:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Mar 23 01:40:20 GMT 2025","broken","Sun Mar 23 01:40:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10258","Forgot Password with valid email test","Custom parent suite","Sun Mar 23 01:40:39 GMT 2025","broken","Sun Mar 23 01:40:49 GMT 2025","Custom sub suite","Custom suite","",""
