"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jan 28 01:06:02 GMT 2024","Sun Jan 28 01:06:13 GMT 2024","10219","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jan 28 01:06:39 GMT 2024","Sun Jan 28 01:06:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun Jan 28 01:07:30 GMT 2024","Sun Jan 28 01:07:30 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Jan 28 01:06:52 GMT 2024","Sun Jan 28 01:06:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Jan 28 01:08:08 GMT 2024","Sun Jan 28 01:08:19 GMT 2024","10183","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Jan 28 01:05:22 GMT 2024","Sun Jan 28 01:05:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Jan 28 01:07:17 GMT 2024","Sun Jan 28 01:07:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Jan 28 01:05:49 GMT 2024","Sun Jan 28 01:05:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Jan 28 01:07:56 GMT 2024","Sun Jan 28 01:08:06 GMT 2024","10196","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Jan 28 01:07:42 GMT 2024","Sun Jan 28 01:07:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Jan 28 01:06:15 GMT 2024","Sun Jan 28 01:06:25 GMT 2024","10183","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jan 28 01:05:11 GMT 2024","Sun Jan 28 01:05:21 GMT 2024","10197","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Sun Jan 28 01:08:32 GMT 2024","Sun Jan 28 01:08:32 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Jan 28 01:07:04 GMT 2024","Sun Jan 28 01:07:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Jan 28 01:08:21 GMT 2024","Sun Jan 28 01:08:31 GMT 2024","10186","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Jan 28 01:06:26 GMT 2024","Sun Jan 28 01:06:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun Jan 28 01:05:37 GMT 2024","Sun Jan 28 01:05:47 GMT 2024","10214","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
