"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 23 01:14:43 GMT 2024","Sun Jun 23 01:14:43 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun Jun 23 01:15:00 GMT 2024","Sun Jun 23 01:15:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun Jun 23 01:15:33 GMT 2024","Sun Jun 23 01:15:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun Jun 23 01:15:18 GMT 2024","Sun Jun 23 01:15:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun Jun 23 01:12:16 GMT 2024","Sun Jun 23 01:12:26 GMT 2024","10232","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sun Jun 23 01:12:27 GMT 2024","Sun Jun 23 01:12:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun Jun 23 01:16:20 GMT 2024","Sun Jun 23 01:16:30 GMT 2024","10239","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun Jun 23 01:13:49 GMT 2024","Sun Jun 23 01:13:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Sun Jun 23 01:16:31 GMT 2024","Sun Jun 23 01:16:31 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun Jun 23 01:15:50 GMT 2024","Sun Jun 23 01:16:00 GMT 2024","10408","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun Jun 23 01:12:47 GMT 2024","Sun Jun 23 01:12:57 GMT 2024","10252","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sun Jun 23 01:16:02 GMT 2024","Sun Jun 23 01:16:13 GMT 2024","10478","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun Jun 23 01:13:21 GMT 2024","Sun Jun 23 01:13:31 GMT 2024","10244","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jun 23 01:14:26 GMT 2024","Sun Jun 23 01:14:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun Jun 23 01:12:58 GMT 2024","Sun Jun 23 01:12:58 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun Jun 23 01:13:38 GMT 2024","Sun Jun 23 01:13:48 GMT 2024","10250","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun Jun 23 01:14:08 GMT 2024","Sun Jun 23 01:14:08 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
