"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jan 23 01:18:57 GMT 2025","broken","Thu Jan 23 01:18:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10293","Exception test","Custom parent suite","Thu Jan 23 01:22:27 GMT 2025","broken","Thu Jan 23 01:22:37 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jan 23 01:20:55 GMT 2025","broken","Thu Jan 23 01:20:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jan 23 01:19:46 GMT 2025","broken","Thu Jan 23 01:19:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10286","Forgot Password with valid email test","Custom parent suite","Thu Jan 23 01:21:54 GMT 2025","broken","Thu Jan 23 01:22:05 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jan 23 01:20:37 GMT 2025","broken","Thu Jan 23 01:20:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10295","Logout of system test","tests","Thu Jan 23 01:18:46 GMT 2025","broken","Thu Jan 23 01:18:56 GMT 2025","TestLogin","test_login","",""
"valid login","10514","Login with valid credentials test","tests","Thu Jan 23 01:18:15 GMT 2025","broken","Thu Jan 23 01:18:26 GMT 2025","TestLogin","test_login","",""
"invalid login","10296","Login with invalid credentials test","tests","Thu Jan 23 01:19:19 GMT 2025","broken","Thu Jan 23 01:19:30 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jan 23 01:21:12 GMT 2025","broken","Thu Jan 23 01:21:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Jan 23 01:22:38 GMT 2025","skipped","Thu Jan 23 01:22:38 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jan 23 01:20:04 GMT 2025","broken","Thu Jan 23 01:20:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jan 23 01:20:21 GMT 2025","broken","Thu Jan 23 01:20:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10297","Login with invalid credentials test","tests","Thu Jan 23 01:19:34 GMT 2025","broken","Thu Jan 23 01:19:45 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10390","Forgot Password with invalid email test","Custom parent suite","Thu Jan 23 01:22:09 GMT 2025","broken","Thu Jan 23 01:22:20 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jan 23 01:21:30 GMT 2025","broken","Thu Jan 23 01:21:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jan 23 01:18:27 GMT 2025","broken","Thu Jan 23 01:18:27 GMT 2025","TestWorkspaces","test_workspaces","",""
