"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10248","Logout of system test","tests","Mon May 19 01:45:10 GMT 2025","broken","Mon May 19 01:45:20 GMT 2025","TestLogin","test_login","",""
"invalid login","10252","Login with invalid credentials test","tests","Mon May 19 01:45:44 GMT 2025","broken","Mon May 19 01:45:54 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon May 19 01:46:58 GMT 2025","broken","Mon May 19 01:46:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon May 19 01:47:15 GMT 2025","broken","Mon May 19 01:47:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon May 19 01:46:23 GMT 2025","broken","Mon May 19 01:46:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10248","Forgot Password with valid email test","Custom parent suite","Mon May 19 01:48:14 GMT 2025","broken","Mon May 19 01:48:24 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10244","Exception test","Custom parent suite","Mon May 19 01:48:45 GMT 2025","broken","Mon May 19 01:48:56 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Mon May 19 01:48:56 GMT 2025","skipped","Mon May 19 01:48:56 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon May 19 01:45:21 GMT 2025","broken","Mon May 19 01:45:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon May 19 01:47:32 GMT 2025","broken","Mon May 19 01:47:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10252","Login with invalid credentials test","tests","Mon May 19 01:45:58 GMT 2025","broken","Mon May 19 01:46:08 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon May 19 01:46:40 GMT 2025","broken","Mon May 19 01:46:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon May 19 01:46:09 GMT 2025","broken","Mon May 19 01:46:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10249","Login with valid credentials test","tests","Mon May 19 01:44:41 GMT 2025","broken","Mon May 19 01:44:51 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10251","Forgot Password with invalid email test","Custom parent suite","Mon May 19 01:48:28 GMT 2025","broken","Mon May 19 01:48:38 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon May 19 01:47:50 GMT 2025","broken","Mon May 19 01:47:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon May 19 01:44:52 GMT 2025","broken","Mon May 19 01:44:52 GMT 2025","TestWorkspaces","test_workspaces","",""
