"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10262","Login with invalid credentials test","tests","Wed Jul 09 01:47:33 GMT 2025","broken","Wed Jul 09 01:47:44 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jul 09 01:46:23 GMT 2025","broken","Wed Jul 09 01:46:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jul 09 01:49:20 GMT 2025","broken","Wed Jul 09 01:49:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10231","Exception test","Custom parent suite","Wed Jul 09 01:50:04 GMT 2025","broken","Wed Jul 09 01:50:15 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jul 09 01:46:53 GMT 2025","broken","Wed Jul 09 01:46:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10240","Forgot Password with valid email test","Custom parent suite","Wed Jul 09 01:49:37 GMT 2025","broken","Wed Jul 09 01:49:47 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10424","Login with valid credentials test","tests","Wed Jul 09 01:46:12 GMT 2025","broken","Wed Jul 09 01:46:22 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10275","Forgot Password with invalid email test","Custom parent suite","Wed Jul 09 01:49:51 GMT 2025","broken","Wed Jul 09 01:50:01 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Wed Jul 09 01:50:15 GMT 2025","skipped","Wed Jul 09 01:50:15 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jul 09 01:49:07 GMT 2025","broken","Wed Jul 09 01:49:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jul 09 01:48:01 GMT 2025","broken","Wed Jul 09 01:48:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10242","Logout of system test","tests","Wed Jul 09 01:46:43 GMT 2025","broken","Wed Jul 09 01:46:53 GMT 2025","TestLogin","test_login","",""
"invalid login","10249","Login with invalid credentials test","tests","Wed Jul 09 01:47:16 GMT 2025","broken","Wed Jul 09 01:47:27 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jul 09 01:48:18 GMT 2025","broken","Wed Jul 09 01:48:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jul 09 01:48:36 GMT 2025","broken","Wed Jul 09 01:48:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jul 09 01:47:44 GMT 2025","broken","Wed Jul 09 01:47:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jul 09 01:48:53 GMT 2025","broken","Wed Jul 09 01:48:53 GMT 2025","TestWorkspaces","test_workspaces","",""
