"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10226","Logout of system test","tests","Wed May 07 01:40:02 GMT 2025","broken","Wed May 07 01:40:12 GMT 2025","TestLogin","test_login","",""
"invalid login","10229","Login with invalid credentials test","tests","Wed May 07 01:40:29 GMT 2025","broken","Wed May 07 01:40:39 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed May 07 01:41:07 GMT 2025","broken","Wed May 07 01:41:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed May 07 01:40:53 GMT 2025","broken","Wed May 07 01:40:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10230","Exception test","Custom parent suite","Wed May 07 01:42:58 GMT 2025","broken","Wed May 07 01:43:09 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10258","Forgot Password with invalid email test","Custom parent suite","Wed May 07 01:42:45 GMT 2025","broken","Wed May 07 01:42:55 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Wed May 07 01:43:09 GMT 2025","skipped","Wed May 07 01:43:09 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed May 07 01:41:21 GMT 2025","broken","Wed May 07 01:41:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed May 07 01:42:15 GMT 2025","broken","Wed May 07 01:42:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed May 07 01:41:34 GMT 2025","broken","Wed May 07 01:41:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed May 07 01:40:13 GMT 2025","broken","Wed May 07 01:40:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed May 07 01:42:01 GMT 2025","broken","Wed May 07 01:42:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed May 07 01:39:45 GMT 2025","broken","Wed May 07 01:39:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10252","Login with valid credentials test","tests","Wed May 07 01:39:34 GMT 2025","broken","Wed May 07 01:39:45 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10232","Forgot Password with valid email test","Custom parent suite","Wed May 07 01:42:31 GMT 2025","broken","Wed May 07 01:42:42 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10225","Login with invalid credentials test","tests","Wed May 07 01:40:43 GMT 2025","broken","Wed May 07 01:40:53 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed May 07 01:41:48 GMT 2025","broken","Wed May 07 01:41:48 GMT 2025","TestWorkspaces","test_workspaces","",""
