"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Skip Test example","0","Skipped test example","tests","Tue Jan 14 01:21:16 GMT 2025","skipped","Tue Jan 14 01:21:16 GMT 2025","TestLogin","test_login","",""
"Exception catching","10302","Exception test","Custom parent suite","Tue Jan 14 01:21:05 GMT 2025","broken","Tue Jan 14 01:21:15 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Jan 14 01:19:25 GMT 2025","broken","Tue Jan 14 01:19:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10322","Forgot Password with invalid email test","Custom parent suite","Tue Jan 14 01:20:50 GMT 2025","broken","Tue Jan 14 01:21:00 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10336","Forgot Password with valid email test","Custom parent suite","Tue Jan 14 01:20:32 GMT 2025","broken","Tue Jan 14 01:20:43 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Jan 14 01:19:56 GMT 2025","broken","Tue Jan 14 01:19:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Jan 14 01:17:14 GMT 2025","broken","Tue Jan 14 01:17:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Jan 14 01:17:49 GMT 2025","broken","Tue Jan 14 01:17:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Jan 14 01:19:10 GMT 2025","broken","Tue Jan 14 01:19:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Jan 14 01:18:52 GMT 2025","broken","Tue Jan 14 01:18:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10308","Login with invalid credentials test","tests","Tue Jan 14 01:18:25 GMT 2025","broken","Tue Jan 14 01:18:36 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Jan 14 01:20:14 GMT 2025","broken","Tue Jan 14 01:20:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10352","Login with valid credentials test","tests","Tue Jan 14 01:17:02 GMT 2025","broken","Tue Jan 14 01:17:13 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Jan 14 01:18:37 GMT 2025","broken","Tue Jan 14 01:18:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Jan 14 01:19:40 GMT 2025","broken","Tue Jan 14 01:19:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10302","Login with invalid credentials test","tests","Tue Jan 14 01:18:10 GMT 2025","broken","Tue Jan 14 01:18:21 GMT 2025","TestLogin","test_login","",""
"Log out from app","10301","Logout of system test","tests","Tue Jan 14 01:17:37 GMT 2025","broken","Tue Jan 14 01:17:48 GMT 2025","TestLogin","test_login","",""
