"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10276","Logout of system test","tests","Mon Feb 17 01:23:10 GMT 2025","broken","Mon Feb 17 01:23:20 GMT 2025","TestLogin","test_login","",""
"valid login","10069","Login with valid credentials test","tests","Mon Feb 17 01:22:40 GMT 2025","broken","Mon Feb 17 01:22:50 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Feb 17 01:25:35 GMT 2025","broken","Mon Feb 17 01:25:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10271","Login with invalid credentials test","tests","Mon Feb 17 01:23:40 GMT 2025","broken","Mon Feb 17 01:23:50 GMT 2025","TestLogin","test_login","",""
"Exception catching","10276","Exception test","Custom parent suite","Mon Feb 17 01:26:24 GMT 2025","broken","Mon Feb 17 01:26:34 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10338","Forgot Password with invalid email test","Custom parent suite","Mon Feb 17 01:26:09 GMT 2025","broken","Mon Feb 17 01:26:20 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Feb 17 01:24:06 GMT 2025","broken","Mon Feb 17 01:24:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10290","Forgot Password with valid email test","Custom parent suite","Mon Feb 17 01:25:53 GMT 2025","broken","Mon Feb 17 01:26:04 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Feb 17 01:23:21 GMT 2025","broken","Mon Feb 17 01:23:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Feb 17 01:25:05 GMT 2025","broken","Mon Feb 17 01:25:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Feb 17 01:24:50 GMT 2025","broken","Mon Feb 17 01:24:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Feb 17 01:24:21 GMT 2025","broken","Mon Feb 17 01:24:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Feb 17 01:25:20 GMT 2025","broken","Mon Feb 17 01:25:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Feb 17 01:24:36 GMT 2025","broken","Mon Feb 17 01:24:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Feb 17 01:26:36 GMT 2025","skipped","Mon Feb 17 01:26:36 GMT 2025","TestLogin","test_login","",""
"invalid login","10274","Login with invalid credentials test","tests","Mon Feb 17 01:23:55 GMT 2025","broken","Mon Feb 17 01:24:05 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Feb 17 01:22:52 GMT 2025","broken","Mon Feb 17 01:22:52 GMT 2025","TestWorkspaces","test_workspaces","",""
