"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Dec 30 01:24:46 GMT 2024","broken","Mon Dec 30 01:24:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10290","Logout of system test","tests","Mon Dec 30 01:23:20 GMT 2024","broken","Mon Dec 30 01:23:30 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10291","Forgot Password with valid email test","Custom parent suite","Mon Dec 30 01:26:05 GMT 2024","broken","Mon Dec 30 01:26:15 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Mon Dec 30 01:26:46 GMT 2024","skipped","Mon Dec 30 01:26:46 GMT 2024","TestLogin","test_login","",""
"invalid login","10300","Login with invalid credentials test","tests","Mon Dec 30 01:23:50 GMT 2024","broken","Mon Dec 30 01:24:00 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Dec 30 01:25:46 GMT 2024","broken","Mon Dec 30 01:25:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10218","Login with valid credentials test","tests","Mon Dec 30 01:22:50 GMT 2024","broken","Mon Dec 30 01:23:00 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10343","Forgot Password with invalid email test","Custom parent suite","Mon Dec 30 01:26:20 GMT 2024","broken","Mon Dec 30 01:26:30 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Dec 30 01:23:31 GMT 2024","broken","Mon Dec 30 01:23:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Dec 30 01:24:16 GMT 2024","broken","Mon Dec 30 01:24:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Dec 30 01:25:31 GMT 2024","broken","Mon Dec 30 01:25:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Dec 30 01:24:31 GMT 2024","broken","Mon Dec 30 01:24:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Dec 30 01:25:01 GMT 2024","broken","Mon Dec 30 01:25:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Dec 30 01:23:01 GMT 2024","broken","Mon Dec 30 01:23:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10294","Login with invalid credentials test","tests","Mon Dec 30 01:24:05 GMT 2024","broken","Mon Dec 30 01:24:15 GMT 2024","TestLogin","test_login","",""
"Exception catching","10329","Exception test","Custom parent suite","Mon Dec 30 01:26:35 GMT 2024","broken","Mon Dec 30 01:26:45 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Dec 30 01:25:16 GMT 2024","broken","Mon Dec 30 01:25:16 GMT 2024","TestWorkspaces","test_workspaces","",""
