"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10266","Login with invalid credentials test","tests","Sun Nov 10 01:24:08 GMT 2024","broken","Sun Nov 10 01:24:19 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10278","Forgot Password with invalid email test","Custom parent suite","Sun Nov 10 01:26:41 GMT 2024","broken","Sun Nov 10 01:26:52 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10267","Forgot Password with valid email test","Custom parent suite","Sun Nov 10 01:26:26 GMT 2024","broken","Sun Nov 10 01:26:36 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Nov 10 01:26:07 GMT 2024","broken","Sun Nov 10 01:26:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Nov 10 01:24:50 GMT 2024","broken","Sun Nov 10 01:24:50 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Nov 10 01:25:21 GMT 2024","broken","Sun Nov 10 01:25:21 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10260","Login with invalid credentials test","tests","Sun Nov 10 01:24:24 GMT 2024","broken","Sun Nov 10 01:24:34 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Nov 10 01:23:19 GMT 2024","broken","Sun Nov 10 01:23:19 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10252","Exception test","Custom parent suite","Sun Nov 10 01:26:56 GMT 2024","broken","Sun Nov 10 01:27:07 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10264","Logout of system test","tests","Sun Nov 10 01:23:38 GMT 2024","broken","Sun Nov 10 01:23:48 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sun Nov 10 01:27:08 GMT 2024","skipped","Sun Nov 10 01:27:08 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Nov 10 01:24:35 GMT 2024","broken","Sun Nov 10 01:24:35 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Nov 10 01:25:36 GMT 2024","broken","Sun Nov 10 01:25:36 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10260","Login with valid credentials test","tests","Sun Nov 10 01:23:07 GMT 2024","broken","Sun Nov 10 01:23:17 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Nov 10 01:23:49 GMT 2024","broken","Sun Nov 10 01:23:49 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Nov 10 01:25:51 GMT 2024","broken","Sun Nov 10 01:25:51 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Nov 10 01:25:06 GMT 2024","broken","Sun Nov 10 01:25:06 GMT 2024","TestWorkspaces","test_workspaces","",""
