"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Feb 20 01:23:14 GMT 2025","broken","Thu Feb 20 01:23:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Feb 20 01:22:44 GMT 2025","broken","Thu Feb 20 01:22:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Feb 20 01:20:58 GMT 2025","broken","Thu Feb 20 01:20:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10303","Login with invalid credentials test","tests","Thu Feb 20 01:21:16 GMT 2025","broken","Thu Feb 20 01:21:26 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Feb 20 01:21:44 GMT 2025","broken","Thu Feb 20 01:21:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Feb 20 01:22:29 GMT 2025","broken","Thu Feb 20 01:22:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10279","Forgot Password with valid email test","Custom parent suite","Thu Feb 20 01:23:32 GMT 2025","broken","Thu Feb 20 01:23:43 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Feb 20 01:24:13 GMT 2025","skipped","Thu Feb 20 01:24:13 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10277","Forgot Password with invalid email test","Custom parent suite","Thu Feb 20 01:23:47 GMT 2025","broken","Thu Feb 20 01:23:57 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Feb 20 01:22:59 GMT 2025","broken","Thu Feb 20 01:22:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10283","Login with invalid credentials test","tests","Thu Feb 20 01:21:32 GMT 2025","broken","Thu Feb 20 01:21:42 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Feb 20 01:20:28 GMT 2025","broken","Thu Feb 20 01:20:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10259","Login with valid credentials test","tests","Thu Feb 20 01:20:17 GMT 2025","broken","Thu Feb 20 01:20:27 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Feb 20 01:21:58 GMT 2025","broken","Thu Feb 20 01:21:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10278","Logout of system test","tests","Thu Feb 20 01:20:46 GMT 2025","broken","Thu Feb 20 01:20:57 GMT 2025","TestLogin","test_login","",""
"Exception catching","10280","Exception test","Custom parent suite","Thu Feb 20 01:24:02 GMT 2025","broken","Thu Feb 20 01:24:12 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Feb 20 01:22:13 GMT 2025","broken","Thu Feb 20 01:22:13 GMT 2025","TestWorkspaces","test_workspaces","",""
