"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 05 01:07:35 GMT 2024","Sun May 05 01:07:35 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sun May 05 01:10:37 GMT 2024","Sun May 05 01:10:47 GMT 2024","10240","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sun May 05 01:08:41 GMT 2024","Sun May 05 01:08:41 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sun May 05 01:09:32 GMT 2024","Sun May 05 01:09:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sun May 05 01:09:57 GMT 2024","Sun May 05 01:09:57 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sun May 05 01:10:24 GMT 2024","Sun May 05 01:10:34 GMT 2024","10245","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sun May 05 01:09:06 GMT 2024","Sun May 05 01:09:06 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Sun May 05 01:10:11 GMT 2024","Sun May 05 01:10:21 GMT 2024","10240","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sun May 05 01:09:44 GMT 2024","Sun May 05 01:09:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sun May 05 01:08:29 GMT 2024","Sun May 05 01:08:39 GMT 2024","10247","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun May 05 01:07:24 GMT 2024","Sun May 05 01:07:34 GMT 2024","10225","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Sun May 05 01:10:48 GMT 2024","Sun May 05 01:10:48 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sun May 05 01:08:53 GMT 2024","Sun May 05 01:08:53 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sun May 05 01:09:19 GMT 2024","Sun May 05 01:09:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sun May 05 01:08:01 GMT 2024","Sun May 05 01:08:01 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Sun May 05 01:08:15 GMT 2024","Sun May 05 01:08:25 GMT 2024","10237","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sun May 05 01:07:49 GMT 2024","Sun May 05 01:08:00 GMT 2024","10258","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
