"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10258","Logout of system test","tests","Wed May 28 01:41:41 GMT 2025","broken","Wed May 28 01:41:51 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed May 28 01:42:33 GMT 2025","broken","Wed May 28 01:42:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed May 28 01:43:55 GMT 2025","broken","Wed May 28 01:43:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10250","Login with invalid credentials test","tests","Wed May 28 01:42:08 GMT 2025","broken","Wed May 28 01:42:18 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10272","Forgot Password with invalid email test","Custom parent suite","Wed May 28 01:44:25 GMT 2025","broken","Wed May 28 01:44:35 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed May 28 01:41:52 GMT 2025","broken","Wed May 28 01:41:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10262","Exception test","Custom parent suite","Wed May 28 01:44:39 GMT 2025","broken","Wed May 28 01:44:49 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed May 28 01:43:42 GMT 2025","broken","Wed May 28 01:43:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10320","Login with invalid credentials test","tests","Wed May 28 01:42:22 GMT 2025","broken","Wed May 28 01:42:32 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10263","Forgot Password with valid email test","Custom parent suite","Wed May 28 01:44:11 GMT 2025","broken","Wed May 28 01:44:22 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Wed May 28 01:41:24 GMT 2025","broken","Wed May 28 01:41:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed May 28 01:43:28 GMT 2025","broken","Wed May 28 01:43:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed May 28 01:42:47 GMT 2025","broken","Wed May 28 01:42:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Wed May 28 01:44:50 GMT 2025","skipped","Wed May 28 01:44:50 GMT 2025","TestLogin","test_login","",""
"valid login","10287","Login with valid credentials test","tests","Wed May 28 01:41:13 GMT 2025","broken","Wed May 28 01:41:24 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Wed May 28 01:43:14 GMT 2025","broken","Wed May 28 01:43:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed May 28 01:43:00 GMT 2025","broken","Wed May 28 01:43:00 GMT 2025","TestWorkspaces","test_workspaces","",""
