"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10304","Forgot Password with invalid email test","Custom parent suite","Thu Feb 06 01:23:28 GMT 2025","broken","Thu Feb 06 01:23:38 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10247","Logout of system test","tests","Thu Feb 06 01:20:30 GMT 2025","broken","Thu Feb 06 01:20:40 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Feb 06 01:21:26 GMT 2025","broken","Thu Feb 06 01:21:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Feb 06 01:22:10 GMT 2025","broken","Thu Feb 06 01:22:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Feb 06 01:20:11 GMT 2025","broken","Thu Feb 06 01:20:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10266","Exception test","Custom parent suite","Thu Feb 06 01:23:43 GMT 2025","broken","Thu Feb 06 01:23:53 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10263","Login with invalid credentials test","tests","Thu Feb 06 01:21:15 GMT 2025","broken","Thu Feb 06 01:21:25 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10273","Forgot Password with valid email test","Custom parent suite","Thu Feb 06 01:23:13 GMT 2025","broken","Thu Feb 06 01:23:24 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Feb 06 01:22:55 GMT 2025","broken","Thu Feb 06 01:22:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Feb 06 01:21:41 GMT 2025","broken","Thu Feb 06 01:21:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Feb 06 01:22:25 GMT 2025","broken","Thu Feb 06 01:22:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10340","Login with valid credentials test","tests","Thu Feb 06 01:20:00 GMT 2025","broken","Thu Feb 06 01:20:10 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Thu Feb 06 01:23:54 GMT 2025","skipped","Thu Feb 06 01:23:54 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Feb 06 01:20:41 GMT 2025","broken","Thu Feb 06 01:20:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Feb 06 01:22:40 GMT 2025","broken","Thu Feb 06 01:22:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10270","Login with invalid credentials test","tests","Thu Feb 06 01:21:00 GMT 2025","broken","Thu Feb 06 01:21:10 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Feb 06 01:21:56 GMT 2025","broken","Thu Feb 06 01:21:56 GMT 2025","TestWorkspaces","test_workspaces","",""
