"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 12 01:00:38 GMT 2023","Thu Oct 12 01:00:38 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Oct 12 00:59:59 GMT 2023","Thu Oct 12 01:00:10 GMT 2023","10274","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Oct 12 01:00:24 GMT 2023","Thu Oct 12 01:00:24 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Oct 12 00:59:44 GMT 2023","Thu Oct 12 00:59:54 GMT 2023","10334","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Oct 12 01:01:49 GMT 2023","Thu Oct 12 01:01:59 GMT 2023","10257","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Oct 12 00:59:18 GMT 2023","Thu Oct 12 00:59:28 GMT 2023","10305","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Oct 12 01:01:34 GMT 2023","Thu Oct 12 01:01:34 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Thu Oct 12 01:02:27 GMT 2023","Thu Oct 12 01:02:27 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Oct 12 01:01:05 GMT 2023","Thu Oct 12 01:01:05 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Oct 12 01:02:02 GMT 2023","Thu Oct 12 01:02:12 GMT 2023","10313","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Oct 12 01:01:19 GMT 2023","Thu Oct 12 01:01:19 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Oct 12 01:00:51 GMT 2023","Thu Oct 12 01:00:51 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Oct 12 01:00:11 GMT 2023","Thu Oct 12 01:00:11 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Oct 12 00:59:03 GMT 2023","Thu Oct 12 00:59:03 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Oct 12 00:58:51 GMT 2023","Thu Oct 12 00:59:01 GMT 2023","10331","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Oct 12 00:59:29 GMT 2023","Thu Oct 12 00:59:29 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Oct 12 01:02:16 GMT 2023","Thu Oct 12 01:02:26 GMT 2023","10276","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
