"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 15 03:22:40 GMT 2024","Mon Apr 15 03:22:50 GMT 2024","10276","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Apr 15 03:24:57 GMT 2024","Mon Apr 15 03:24:57 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Apr 15 03:23:54 GMT 2024","Mon Apr 15 03:23:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Apr 15 03:23:17 GMT 2024","Mon Apr 15 03:23:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Apr 15 03:23:05 GMT 2024","Mon Apr 15 03:23:16 GMT 2024","10242","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Apr 15 03:24:45 GMT 2024","Mon Apr 15 03:24:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Apr 15 03:24:20 GMT 2024","Mon Apr 15 03:24:20 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Apr 15 03:24:07 GMT 2024","Mon Apr 15 03:24:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Apr 15 03:23:43 GMT 2024","Mon Apr 15 03:23:53 GMT 2024","10205","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Mon Apr 15 03:26:00 GMT 2024","Mon Apr 15 03:26:00 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Apr 15 03:25:10 GMT 2024","Mon Apr 15 03:25:10 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Apr 15 03:24:32 GMT 2024","Mon Apr 15 03:24:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Apr 15 03:25:24 GMT 2024","Mon Apr 15 03:25:34 GMT 2024","10318","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Apr 15 03:25:49 GMT 2024","Mon Apr 15 03:25:59 GMT 2024","10279","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Apr 15 03:23:31 GMT 2024","Mon Apr 15 03:23:41 GMT 2024","10265","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Apr 15 03:22:52 GMT 2024","Mon Apr 15 03:22:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Apr 15 03:25:36 GMT 2024","Mon Apr 15 03:25:47 GMT 2024","10268","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
