"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed May 21 01:42:53 GMT 2025","broken","Wed May 21 01:42:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10261","Login with valid credentials test","tests","Wed May 21 01:40:58 GMT 2025","broken","Wed May 21 01:41:08 GMT 2025","TestLogin","test_login","",""
"Log out from app","10249","Logout of system test","tests","Wed May 21 01:41:33 GMT 2025","broken","Wed May 21 01:41:43 GMT 2025","TestLogin","test_login","",""
"invalid login","10246","Login with invalid credentials test","tests","Wed May 21 01:42:07 GMT 2025","broken","Wed May 21 01:42:17 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed May 21 01:43:10 GMT 2025","broken","Wed May 21 01:43:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10271","Forgot Password with invalid email test","Custom parent suite","Wed May 21 01:44:50 GMT 2025","broken","Wed May 21 01:45:00 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Wed May 21 01:45:15 GMT 2025","skipped","Wed May 21 01:45:15 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed May 21 01:41:43 GMT 2025","broken","Wed May 21 01:41:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed May 21 01:43:59 GMT 2025","broken","Wed May 21 01:43:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed May 21 01:43:45 GMT 2025","broken","Wed May 21 01:43:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10246","Forgot Password with valid email test","Custom parent suite","Wed May 21 01:44:36 GMT 2025","broken","Wed May 21 01:44:46 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Wed May 21 01:41:09 GMT 2025","broken","Wed May 21 01:41:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10242","Login with invalid credentials test","tests","Wed May 21 01:42:24 GMT 2025","broken","Wed May 21 01:42:35 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed May 21 01:44:16 GMT 2025","broken","Wed May 21 01:44:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed May 21 01:43:27 GMT 2025","broken","Wed May 21 01:43:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed May 21 01:42:35 GMT 2025","broken","Wed May 21 01:42:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10247","Exception test","Custom parent suite","Wed May 21 01:45:04 GMT 2025","broken","Wed May 21 01:45:14 GMT 2025","Custom sub suite","Custom suite","",""
