"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Exception catching","10304","Exception test","Custom parent suite","Sat Dec 07 01:29:17 GMT 2024","broken","Sat Dec 07 01:29:27 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Dec 07 01:27:59 GMT 2024","broken","Sat Dec 07 01:27:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Dec 07 01:26:15 GMT 2024","broken","Sat Dec 07 01:26:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Dec 07 01:28:29 GMT 2024","broken","Sat Dec 07 01:28:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Dec 07 01:27:44 GMT 2024","broken","Sat Dec 07 01:27:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10292","Forgot Password with valid email test","Custom parent suite","Sat Dec 07 01:28:47 GMT 2024","broken","Sat Dec 07 01:28:58 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10293","Logout of system test","tests","Sat Dec 07 01:26:03 GMT 2024","broken","Sat Dec 07 01:26:14 GMT 2024","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Dec 07 01:27:14 GMT 2024","broken","Sat Dec 07 01:27:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Dec 07 01:29:28 GMT 2024","skipped","Sat Dec 07 01:29:28 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Dec 07 01:28:14 GMT 2024","broken","Sat Dec 07 01:28:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10364","Forgot Password with invalid email test","Custom parent suite","Sat Dec 07 01:29:02 GMT 2024","broken","Sat Dec 07 01:29:12 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10300","Login with invalid credentials test","tests","Sat Dec 07 01:26:33 GMT 2024","broken","Sat Dec 07 01:26:43 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Dec 07 01:26:59 GMT 2024","broken","Sat Dec 07 01:26:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10296","Login with invalid credentials test","tests","Sat Dec 07 01:26:48 GMT 2024","broken","Sat Dec 07 01:26:58 GMT 2024","TestLogin","test_login","",""
"valid login","10282","Login with valid credentials test","tests","Sat Dec 07 01:25:33 GMT 2024","broken","Sat Dec 07 01:25:44 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Dec 07 01:25:45 GMT 2024","broken","Sat Dec 07 01:25:45 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Dec 07 01:27:29 GMT 2024","broken","Sat Dec 07 01:27:29 GMT 2024","TestWorkspaces","test_workspaces","",""
