"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 22 01:14:08 GMT 2024","Mon Jul 22 01:14:08 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Jul 22 01:14:42 GMT 2024","Mon Jul 22 01:14:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon Jul 22 01:16:29 GMT 2024","Mon Jul 22 01:16:39 GMT 2024","10267","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Jul 22 01:15:00 GMT 2024","Mon Jul 22 01:15:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Jul 22 01:12:35 GMT 2024","Mon Jul 22 01:12:45 GMT 2024","10236","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Jul 22 01:15:33 GMT 2024","Mon Jul 22 01:15:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Jul 22 01:13:07 GMT 2024","Mon Jul 22 01:13:17 GMT 2024","10237","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"skipped","Mon Jul 22 01:16:56 GMT 2024","Mon Jul 22 01:16:56 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Jul 22 01:13:40 GMT 2024","Mon Jul 22 01:13:51 GMT 2024","10243","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jul 22 01:16:13 GMT 2024","Mon Jul 22 01:16:24 GMT 2024","10253","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Jul 22 01:15:50 GMT 2024","Mon Jul 22 01:15:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon Jul 22 01:13:56 GMT 2024","Mon Jul 22 01:14:06 GMT 2024","10239","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jul 22 01:15:15 GMT 2024","Mon Jul 22 01:15:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Jul 22 01:13:19 GMT 2024","Mon Jul 22 01:13:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Jul 22 01:12:46 GMT 2024","Mon Jul 22 01:12:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Jul 22 01:16:44 GMT 2024","Mon Jul 22 01:16:55 GMT 2024","10257","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Jul 22 01:14:25 GMT 2024","Mon Jul 22 01:14:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
