"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10279","Login with invalid credentials test","tests","Sat Dec 14 01:25:30 GMT 2024","broken","Sat Dec 14 01:25:40 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Dec 14 01:27:25 GMT 2024","broken","Sat Dec 14 01:27:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Dec 14 01:24:41 GMT 2024","broken","Sat Dec 14 01:24:41 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10288","Exception test","Custom parent suite","Sat Dec 14 01:28:13 GMT 2024","broken","Sat Dec 14 01:28:23 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Dec 14 01:25:56 GMT 2024","broken","Sat Dec 14 01:25:56 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Dec 14 01:25:11 GMT 2024","broken","Sat Dec 14 01:25:11 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10290","Logout of system test","tests","Sat Dec 14 01:25:00 GMT 2024","broken","Sat Dec 14 01:25:10 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Dec 14 01:26:26 GMT 2024","broken","Sat Dec 14 01:26:26 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Dec 14 01:26:40 GMT 2024","broken","Sat Dec 14 01:26:40 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Dec 14 01:28:25 GMT 2024","skipped","Sat Dec 14 01:28:25 GMT 2024","TestLogin","test_login","",""
"invalid login","10283","Login with invalid credentials test","tests","Sat Dec 14 01:25:45 GMT 2024","broken","Sat Dec 14 01:25:55 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10368","Forgot Password with invalid email test","Custom parent suite","Sat Dec 14 01:27:58 GMT 2024","broken","Sat Dec 14 01:28:09 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Dec 14 01:26:55 GMT 2024","broken","Sat Dec 14 01:26:55 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10370","Login with valid credentials test","tests","Sat Dec 14 01:24:30 GMT 2024","broken","Sat Dec 14 01:24:40 GMT 2024","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Dec 14 01:26:11 GMT 2024","broken","Sat Dec 14 01:26:11 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10304","Forgot Password with valid email test","Custom parent suite","Sat Dec 14 01:27:43 GMT 2024","broken","Sat Dec 14 01:27:54 GMT 2024","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Dec 14 01:27:10 GMT 2024","broken","Sat Dec 14 01:27:10 GMT 2024","TestWorkspaces","test_workspaces","",""
