"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Dec 28 01:21:35 GMT 2024","broken","Sat Dec 28 01:21:35 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Dec 28 01:21:02 GMT 2024","broken","Sat Dec 28 01:21:02 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Dec 28 01:21:20 GMT 2024","broken","Sat Dec 28 01:21:20 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Dec 28 01:19:15 GMT 2024","broken","Sat Dec 28 01:19:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Dec 28 01:20:44 GMT 2024","broken","Sat Dec 28 01:20:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10312","Login with invalid credentials test","tests","Sat Dec 28 01:19:38 GMT 2024","broken","Sat Dec 28 01:19:48 GMT 2024","TestLogin","test_login","",""
"valid login","10379","Login with valid credentials test","tests","Sat Dec 28 01:18:28 GMT 2024","broken","Sat Dec 28 01:18:38 GMT 2024","TestLogin","test_login","",""
"Exception catching","10291","Exception test","Custom parent suite","Sat Dec 28 01:22:57 GMT 2024","broken","Sat Dec 28 01:23:08 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10298","Logout of system test","tests","Sat Dec 28 01:19:03 GMT 2024","broken","Sat Dec 28 01:19:14 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Dec 28 01:18:40 GMT 2024","broken","Sat Dec 28 01:18:40 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Dec 28 01:20:08 GMT 2024","broken","Sat Dec 28 01:20:08 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Dec 28 01:23:09 GMT 2024","skipped","Sat Dec 28 01:23:09 GMT 2024","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Dec 28 01:20:26 GMT 2024","broken","Sat Dec 28 01:20:26 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Dec 28 01:21:54 GMT 2024","broken","Sat Dec 28 01:21:54 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10337","Forgot Password with invalid email test","Custom parent suite","Sat Dec 28 01:22:38 GMT 2024","broken","Sat Dec 28 01:22:49 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10287","Forgot Password with valid email test","Custom parent suite","Sat Dec 28 01:22:20 GMT 2024","broken","Sat Dec 28 01:22:31 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10307","Login with invalid credentials test","tests","Sat Dec 28 01:19:57 GMT 2024","broken","Sat Dec 28 01:20:07 GMT 2024","TestLogin","test_login","",""
